fips,pct_snap,pct_old,pct_child,pct_white,pct_black,pct_hisp
01091,0.231331839094,0.156917885264,0.31935483871,0.0554312701964,0.393296853625,0.315315315315
01093,0.20472940803,0.10634834509,0.32830777229,0.200315588406,0.424332344214,0.331896551724
01095,0.166261151663,0.102336650801,0.310142930945,0.156754772394,0.344537815126,0.309513742072
01097,0.188205958549,0.134738934441,0.321807727781,0.103620281806,0.347060200538,0.159837453437
01099,0.15137067938,0.1186345831,0.295464179737,0.0778202292379,0.268217054264,0.46511627907
01101,0.191893923247,0.126156975759,0.333411504573,0.0599631714086,0.304744448658,0.226782965623
01103,0.140570481507,0.078611898017,0.259499726627,0.110124425629,0.355419450631,0.244476464938
01105,0.323015629789,0.219330855019,0.548387096774,0.0543071161049,0.454379562044,
01107,0.218834775869,0.181399631676,0.36038961039,0.0996511120802,0.391360412637,0.0
01109,0.201564799752,0.136510128913,0.364139457665,0.0937858874569,0.38243504402,0.268656716418
01111,0.180900621118,0.126324368378,0.31650288038,0.147358148613,0.307874481942,0.143564356436
01113,0.208086053412,0.156798402055,0.31797782471,0.142303805995,0.283142389525,0.154222766218
01115,0.146844315347,0.0914829153341,0.234695747801,0.139153827342,0.240200166806,0.437037037037
01117,0.0629228506485,0.0398620986856,0.106933063943,0.0473157995288,0.150985452839,0.202928870293
01119,0.322047561467,0.283706402915,0.52196969697,0.0580808080808,0.407792900987,0.0
01121,0.212136713879,0.122000979272,0.365353583294,0.155883465759,0.331861662987,0.290953545232
01123,0.175275293545,0.0942535291601,0.343057921635,0.114006784148,0.336363636364,0.38905775076
01125,0.11554557068,0.0768213128963,0.208321989291,0.0602836123254,0.250318893821,0.169877408056
01127,0.186265691604,0.0949349822679,0.321056457475,0.174696751209,0.367389783065,0.267156862745
01129,0.179639755548,0.120030291556,0.265610438024,0.117839607201,0.380281690141,0.59375
01131,0.284673432214,0.233714285714,0.528414755733,0.0398305084746,0.392709507704,1.0
01133,0.174364896074,0.0798676748582,0.335256192738,0.168063614872,,0.107438016529
02013,0.145580589255,0.0652173913043,0.254807692308,0.0645161290323,0.0,0.0
02016,0.0705882352941,0.0963855421687,0.11970074813,0.0349907918969,0.0,0.0277777777778
02020,0.0854189646647,0.0797095969145,0.148668293443,0.0456282107546,0.1636764243,0.115248748896
02050,0.350146363432,0.336426914153,0.461323763955,0.123316062176,0.06,0.0185185185185
02060,0.0502512562814,0.0344827586207,0.0757575757576,0.031007751938,0.0,0.2
02068,0.0263157894737,0.00546448087432,0.0105263157895,0.0239162929746,0.0,0.0
02070,0.243902439024,0.22505800464,0.345335515548,0.0425531914894,0.0,0.0
02090,0.0643343376855,0.0482425913163,0.105254635252,0.0505812973884,0.0520768753875,0.0623196768609
02100,0.106643356643,0.103117505995,0.0893470790378,0.114169215087,,0.636363636364
02105,0.190319031903,0.16368286445,0.416666666667,0.0589353612167,,0.5
02110,0.0809535634467,0.0608720271801,0.112941176471,0.0562857748569,0.101449275362,0.218954248366
02122,0.0817292082193,0.0531632781917,0.132753343,0.0745042641134,0.0,0.0994371482176
02130,0.141753063148,0.124267291911,0.214285714286,0.096397515528,0.0,0.0173410404624
02150,0.0916666666667,0.036018957346,0.156011450382,0.0436413228776,0.0,0.243986254296
02164,0.190196078431,0.165413533835,0.278761061947,0.0212765957447,,0.0
02170,0.109246399177,0.0889286113283,0.170619348234,0.0973340490249,0.236842105263,0.100307062436
02180,0.307502641775,0.31175059952,0.439024390244,0.05317769131,0.0,0.0
02185,0.172483560951,0.205179282869,0.23249551167,0.0132743362832,0.0,0.0175438596491
02188,0.311770943796,0.278899082569,0.411020776874,0.0206718346253,0.0,0.0
02195,0.0936356986101,0.0965665236052,0.124645892351,0.0686184812443,0.166666666667,0.3625
02198,0.231384097602,0.151990349819,0.339694656489,0.148984198646,0.416666666667,0.311111111111
02220,0.0970680330202,0.0693153000845,0.141666666667,0.0727478326423,0.0,0.147239263804
02230,0.0335917312661,0.0760869565217,0.0,0.030985915493,,0.0
02240,0.10853432282,0.10661268556,0.217585692996,0.0783034257749,0.0,0.030303030303
02261,0.0722480620155,0.0539647577093,0.121841155235,0.0345117845118,0.0,0.232558139535
02270,0.527810650888,0.445297504798,0.611764705882,0.204918032787,0.0,0.0
02275,0.147033533964,0.0744680851064,0.315789473684,0.0863905325444,1.0,0.0
02282,0.0981132075472,0.0540540540541,0.278481012658,0.0787401574803,,0.0
02290,0.323286339329,0.267745952677,0.368567454798,0.0828828828829,0.0,0.647058823529
04001,0.263467394729,0.198765138922,0.378653675819,0.13076667773,0.145454545455,0.234791889007
04003,0.159931212382,0.116739990224,0.288794287284,0.143130417938,0.140042223786,0.277003484321
04005,0.144985018646,0.108292474952,0.286249080821,0.089101978691,0.276867030965,0.110024918536
04007,0.188148290434,0.0940048391433,0.424389298178,0.145723629511,0.444444444444,0.188084516799
04009,0.226423690205,0.153284671533,0.347504179604,0.182844493636,0.0724637681159,0.2316442606
04011,0.100406268137,0.108296943231,0.134252539913,0.099533954727,0.217391304348,0.0828947368421
04012,0.153703512929,0.0730624786617,0.377952755906,0.11666447455,0.375,0.191048764195
04013,0.12047163267,0.0789998656072,0.22105208355,0.103618050162,0.234978967128,0.240292969466
04015,0.172037402675,0.106055453536,0.370704616453,0.16592330668,0.297800338409,0.287512846865
04017,0.266476571227,0.168202607687,0.463647391832,0.161584000796,0.336448598131,0.286647078028
04019,0.147865494426,0.0984883426337,0.281188549473,0.128568534879,0.251109208375,0.260330983157
04021,0.124112013193,0.071935874732,0.228248536286,0.10666654369,0.220900594732,0.20234487159
04023,0.236238236432,0.187422934649,0.358496065287,0.209047974149,0.0,0.303669008587
04025,0.128272937885,0.0696016521705,0.294816753927,0.123386172319,0.339378238342,0.23568714791
04027,0.205063291139,0.140109009298,0.340606227991,0.189959005484,0.297799174691,0.312606688121
05001,0.148837806601,0.0854037267081,0.266970387244,0.0972808647188,0.318578916715,0.166666666667
05003,0.207795257103,0.128704487722,0.33892382949,0.141981444665,0.391323594511,0.107558139535
05005,0.131819926523,0.0746341942453,0.261083743842,0.131157635468,,0.161904761905
